zone	svr_type	svr_ip	svr_port	name	data_type	value	info	section	scope	source	edit_level	default_value	isdefault
zone1	observer	172.17.0.2	2882	memstore_limit_percentage	INT	0	used in calculating the value of MEMSTORE_LIMIT parameter: memstore_limit_percentage = memstore_limit / memory_size, where MEMORY_SIZE is determined when the tenant is created. Range: [0, 100). 1. the system will use memstore_limit_percentage if only memstore_limit_percentage is set.2. the system will use _memstore_limit_percentage if both memstore_limit_percentage and _memstore_limit_percentage is set.3. the system will adjust automatically if both memstore_limit_percentage and _memstore_limit_percentage set to 0(by default).	TENANT	CLUSTER	DEFAULT	DYNAMIC_EFFECTIVE	0	1
zone1	observer	172.17.0.2	2882	large_query_threshold	TIME	5s	threshold for execution time beyond which a request may be paused and rescheduled as a \\'large request\\', 0ms means disable \\'large request\\'. Range: [0ms, +∞)	TENANT	CLUSTER	DEFAULT	DYNAMIC_EFFECTIVE	5s	1
zone1	observer	172.17.0.2	2882	large_query_worker_percentage	DOUBLE	30	the percentage of the workers reserved to serve large query request. Range: [0, 100] in percentage	TENANT	CLUSTER	DEFAULT	DYNAMIC_EFFECTIVE	30	1
zone1	observer	172.17.0.2	2882	workers_per_cpu_quota	INT	10	the ratio(integer) between the number of system allocated workers vs the maximum number of threads that can be scheduled concurrently. Range: [2, 20]	TENANT	CLUSTER	DEFAULT	DYNAMIC_EFFECTIVE	10	1
zone1	observer	172.17.0.2	2882	location_cache_cpu_quota	DOUBLE	5	the number of vCPUs allocated for the requests regarding location info of the core tables. Range: [0,10] in integer	TENANT	CLUSTER	DEFAULT	DYNAMIC_EFFECTIVE	5	1
zone1	observer	172.17.0.2	2882	server_cpu_quota_max	DOUBLE	0	the number of maximal vCPUs allocated to the server tenant(a special internal tenant that exists on every observer). 0 stands for adaptive. Range: [0, 16]	TENANT	CLUSTER	DEFAULT	DYNAMIC_EFFECTIVE	0	1
zone1	observer	172.17.0.2	2882	server_cpu_quota_min	DOUBLE	0	the number of minimal vCPUs allocated to the server tenant(a special internal tenant that exists on every observer). 0 stands for adaptive. Range: [0, 16]	TENANT	CLUSTER	DEFAULT	DYNAMIC_EFFECTIVE	0	1
zone1	observer	172.17.0.2	2882	enable_sql_operator_dump	BOOL	True	specifies whether sql operators (sort/hash join/material/window function/interm result/...) allowed to write to disk	OBSERVER	CLUSTER	DEFAULT	DYNAMIC_EFFECTIVE	True	1
zone1	observer	172.17.0.2	2882	autoinc_cache_refresh_interval	TIME	3600s	auto-increment service cache refresh sync_value in this interval, with default 3600s. Range: [100ms, +∞)	OBSERVER	CLUSTER	DEFAULT	DYNAMIC_EFFECTIVE	3600s	1
zone1	observer	172.17.0.2	2882	memory_chunk_cache_size	CAPACITY	0M	the maximum size of memory cached by memory chunk cache. Range: [0M,], 0 stands for adaptive	OBSERVER	CLUSTER	DEFAULT	DYNAMIC_EFFECTIVE	0M	1
zone1	observer	172.17.0.2	2882	cache_wash_threshold	CAPACITY	4GB	size of remaining memory at which cache eviction will be triggered. Range: [0,+∞)	OBSERVER	CLUSTER	DEFAULT	DYNAMIC_EFFECTIVE	4GB	1
zone1	observer	172.17.0.2	2882	memory_limit_percentage	INT	80	the size of the memory reserved for internal use(for testing purpose). Range: [10, 95]	OBSERVER	CLUSTER	DEFAULT	DYNAMIC_EFFECTIVE	80	1
zone1	observer	172.17.0.2	2882	syslog_file_uncompressed_count	INT	0	specifies the minimum number of the syslog files that will not be compressed. Each syslog file can occupy at most 256MB disk space. When this value is set to 0, all syslog file may be compressed. Range: [0, +∞) in integer	OBSERVER	CLUSTER	DEFAULT	DYNAMIC_EFFECTIVE	0	1
zone1	observer	172.17.0.2	2882	syslog_compress_func	STRING	none	compress function name for syslog files, values: none, zstd_1.0, zstd_1.3.8	OBSERVER	CLUSTER	DEFAULT	DYNAMIC_EFFECTIVE	none	1
zone1	observer	172.17.0.2	2882	syslog_disk_size	CAPACITY	0M	the size of disk space used by the syslog files. Range: [0, +∞)	OBSERVER	CLUSTER	DEFAULT	DYNAMIC_EFFECTIVE	0M	1
zone1	observer	172.17.0.2	2882	enable_syslog_recycle	BOOL	True	specifies whether log file recycling is turned on. Value: True：turned on; False: turned off	OBSERVER	CLUSTER	DEFAULT	DYNAMIC_EFFECTIVE	False	0
zone1	observer	172.17.0.2	2882	enable_syslog_wf	BOOL	False	specifies whether any log message with a log level higher than \\'WARN\\' would be printed into a separate file with a suffix of \\'wf\\'	OBSERVER	CLUSTER	DEFAULT	DYNAMIC_EFFECTIVE	True	0
zone1	observer	172.17.0.2	2882	enable_async_syslog	BOOL	True	specifies whether use async log for observer.log, elec.log and rs.log	OBSERVER	CLUSTER	DEFAULT	DYNAMIC_EFFECTIVE	True	1
zone1	observer	172.17.0.2	2882	max_syslog_file_count	INT	4	specifies the maximum number of the log files that can co-exist before the log file recycling kicks in. Each log file can occupy at most 256MB disk space. When this value is set to 0, no log file will be removed. Range: [0, +∞) in integer	OBSERVER	CLUSTER	DEFAULT	DYNAMIC_EFFECTIVE	0	0
zone1	observer	172.17.0.2	2882	diag_syslog_per_error_limit	INT	200	DIAG syslog limitation for each error per second, exceeding syslog would be truncated	OBSERVER	CLUSTER	DEFAULT	DYNAMIC_EFFECTIVE	200	1
zone1	observer	172.17.0.2	2882	syslog_io_bandwidth_limit	CAPACITY	30MB	Syslog IO bandwidth limitation, exceeding syslog would be truncated. Use 0 to disable ERROR log.	OBSERVER	CLUSTER	DEFAULT	DYNAMIC_EFFECTIVE	30MB	1
zone1	observer	172.17.0.2	2882	alert_log_level	STRING	INFO	specifies the current level of alert log. There are INFO, WARN, ERROR, three different log levels.	OBSERVER	CLUSTER	DEFAULT	DYNAMIC_EFFECTIVE	INFO	1
zone1	observer	172.17.0.2	2882	syslog_level	STRING	WDIAG	specifies the current level of logging. There are DEBUG, TRACE, WDIAG, EDIAG, INFO, WARN, ERROR, seven different log levels.	OBSERVER	CLUSTER	DEFAULT	DYNAMIC_EFFECTIVE	WDIAG	1
zone1	observer	172.17.0.2	2882	obconfig_url	STRING		URL for OBConfig service	OBSERVER	CLUSTER	DEFAULT	DYNAMIC_EFFECTIVE		1
zone1	observer	172.17.0.2	2882	cluster_id	INT	1781681497	ID of the cluster	OBSERVER	CLUSTER	DEFAULT	DYNAMIC_EFFECTIVE	0	0
zone1	observer	172.17.0.2	2882	cluster	STRING	obcluster	Name of the cluster	OBSERVER	CLUSTER	DEFAULT	DYNAMIC_EFFECTIVE	obcluster	1
zone1	observer	172.17.0.2	2882	rootservice_list	STR_LIST	172.17.0.2:2882:2881	a list of servers against which election candidate is checked for validation	OBSERVER	CLUSTER	DEFAULT	DYNAMIC_EFFECTIVE		0
zone1	observer	172.17.0.2	2882	weak_read_version_refresh_interval	TIME	100ms	the time interval to refresh cluster weak read version Range: [50ms, +∞)	OBSERVER	CLUSTER	DEFAULT	DYNAMIC_EFFECTIVE	100ms	1
zone1	observer	172.17.0.2	2882	default_compress	STRING	archive	default compress strategy for create new table within oracle mode	OBSERVER	CLUSTER	DEFAULT	DYNAMIC_EFFECTIVE	archive	1
zone1	observer	172.17.0.2	2882	default_row_format	STRING	dynamic	default row format in mysql mode	OBSERVER	CLUSTER	DEFAULT	DYNAMIC_EFFECTIVE	dynamic	1
zone1	observer	172.17.0.2	2882	default_compress_func	STRING	zstd_1.3.8	default compress function name for create new table, values: none, lz4_1.0, snappy_1.0, zstd_1.0, zstd_1.3.8	OBSERVER	CLUSTER	DEFAULT	DYNAMIC_EFFECTIVE	zstd_1.3.8	1
zone1	observer	172.17.0.2	2882	enable_upgrade_mode	BOOL	False	specifies whether upgrade mode is turned on. If turned on, daily merger and balancer will be disabled. Value: True: turned on; False: turned off;	OBSERVER	CLUSTER	DEFAULT	DYNAMIC_EFFECTIVE	False	1
zone1	observer	172.17.0.2	2882	enable_perf_event	BOOL	True	specifies whether to enable perf event feature. The default value is True.	OBSERVER	CLUSTER	DEFAULT	DYNAMIC_EFFECTIVE	True	1
zone1	observer	172.17.0.2	2882	dead_socket_detection_timeout	TIME	3s	specify a tcp_user_timeout for RFC5482. A zero value makes the option disabled, Range: [0, 2h]	OBSERVER	CLUSTER	DEFAULT	DYNAMIC_EFFECTIVE	3s	1
zone1	observer	172.17.0.2	2882	debug_sync_timeout	TIME	0	Enable the debug sync facility and optionally specify a default wait timeout in micro seconds. A zero value keeps the facility disabled, Range: [0, +∞]	OBSERVER	CLUSTER	DEFAULT	DYNAMIC_EFFECTIVE	0	1
zone1	observer	172.17.0.2	2882	enable_rich_error_msg	BOOL	True	specifies whether add ip:port, time and trace id to user error message. The default value is FALSE.	OBSERVER	CLUSTER	DEFAULT	DYNAMIC_EFFECTIVE	false	0
zone1	observer	172.17.0.2	2882	enable_record_trace_id	BOOL	False	specifies whether record app trace id is turned on.	OBSERVER	CLUSTER	DEFAULT	DYNAMIC_EFFECTIVE	False	1
zone1	observer	172.17.0.2	2882	enable_sql_audit	BOOL	True	specifies whether SQL audit is turned on. The default value is TRUE. Value: TRUE: turned on FALSE: turned off	OBSERVER	CLUSTER	DEFAULT	DYNAMIC_EFFECTIVE	true	1
zone1	observer	172.17.0.2	2882	max_string_print_length	INT	500	truncate very long string when printing to log file. Range:[0,]	OBSERVER	CLUSTER	DEFAULT	DYNAMIC_EFFECTIVE	500	1
zone1	observer	172.17.0.2	2882	enable_record_trace_log	BOOL	False	specifies whether to always record the trace log. The default value is True.	OBSERVER	CLUSTER	DEFAULT	DYNAMIC_EFFECTIVE	True	0
zone1	observer	172.17.0.2	2882	trace_log_slow_query_watermark	TIME	1s	the threshold of execution time (in milliseconds) of a query beyond which it is considered to be a \\'slow query\\'. Range: [1ms,+∞)	OBSERVER	CLUSTER	DEFAULT	DYNAMIC_EFFECTIVE	1s	1
zone1	observer	172.17.0.2	2882	cpu_count	INT	16	the number of CPU\\'s in the system. If this parameter is set to zero, the number will be set according to sysconf; otherwise, this parameter is used. Range: [0,+∞) in integer	OBSERVER	CLUSTER	DEFAULT	DYNAMIC_EFFECTIVE	0	0
zone1	observer	172.17.0.2	2882	system_memory	CAPACITY	1G	the memory reserved for internal use which cannot be allocated to any outer-tenant, and should be determined to guarantee every server functions normally. Range: [0M,)	OBSERVER	CLUSTER	DEFAULT	DYNAMIC_EFFECTIVE	0M	0
zone1	observer	172.17.0.2	2882	memory_limit	CAPACITY	6G	the size of the memory reserved for internal use(for testing purpose), 0 means follow memory_limit_percentage. Range: 0, [1G,).	OBSERVER	CLUSTER	DEFAULT	DYNAMIC_EFFECTIVE	0M	0
zone1	observer	172.17.0.2	2882	tenant_task_queue_size	INT	16384	the size of the task queue for each tenant. Range: [1024,+∞)	OBSERVER	CLUSTER	DEFAULT	DYNAMIC_EFFECTIVE	16384	1
zone1	observer	172.17.0.2	2882	high_priority_net_thread_count	INT	0	the number of rpc I/O threads for high priority messages, 0 means set off. Range: [0, 64] in integer	OBSERVER	CLUSTER	DEFAULT	STATIC_EFFECTIVE	0	1
zone1	observer	172.17.0.2	2882	net_thread_count	INT	0	the number of rpc/mysql I/O threads for Libeasy. Range: [0, 128] in integer, 0 stands for max(6, CPU_NUM/8)	OBSERVER	CLUSTER	DEFAULT	DYNAMIC_EFFECTIVE	0	1
zone1	observer	172.17.0.2	2882	internal_sql_execute_timeout	TIME	30s	the number of microseconds an internal DML request is permitted to execute before it is terminated. Range: [1000us, 1h]	OBSERVER	CLUSTER	DEFAULT	DYNAMIC_EFFECTIVE	30s	1
zone1	observer	172.17.0.2	2882	enable_logservice	BOOL	False	specifies whether to use logservice. The default value is False	OBSERVER	CLUSTER	DEFAULT	READONLY	False	1
zone1	observer	172.17.0.2	2882	logservice_access_point	STR_LIST		the access point string for logservice. The default value is empty str	OBSERVER	CLUSTER	DEFAULT	DYNAMIC_EFFECTIVE		1
zone1	observer	172.17.0.2	2882	ob_startup_mode	STRING	NORMAL	specifies the observer startup mode	OBSERVER	CLUSTER	DEFAULT	READONLY	NORMAL	1
zone1	observer	172.17.0.2	2882	zone	STRING	zone1	specifies the zone name	OBSERVER	CLUSTER	DEFAULT	DYNAMIC_EFFECTIVE		0
zone1	observer	172.17.0.2	2882	devname	STRING	eth0	name of network adapter	OBSERVER	CLUSTER	DEFAULT	READONLY	bond0	0
zone1	observer	172.17.0.2	2882	mysql_port	INT	2881	port number for mysql connection. Range: (1024, 65536) in integer	OBSERVER	CLUSTER	DEFAULT	DYNAMIC_EFFECTIVE	2881	1
zone1	observer	172.17.0.2	2882	rpc_port	INT	2882	the port number for RPC protocol. Range: (1024, 65536) in integer	OBSERVER	CLUSTER	DEFAULT	DYNAMIC_EFFECTIVE	2882	1
zone1	observer	172.17.0.2	2882	leak_mod_to_check	STRING	NONE	the name of the module under memory leak checks	OBSERVER	CLUSTER	DEFAULT	DYNAMIC_EFFECTIVE	NONE	1
zone1	observer	172.17.0.2	2882	config_additional_dir	STR_LIST	etc2;etc3	additional directories of configure file	OBSERVER	CLUSTER	DEFAULT	DYNAMIC_EFFECTIVE	etc2;etc3	1
zone1	observer	172.17.0.2	2882	memory_reserved	CAPACITY	500M	the size of the system memory reserved for emergency internal use. Range: [10M, total size of memory]	SSTABLE	CLUSTER	DEFAULT	DYNAMIC_EFFECTIVE	500M	1
zone1	observer	172.17.0.2	2882	ss_cache_maxsize_percpu	CAPACITY	128G	the maximum allowed local cache disk size per CPU per server in shared storage mode. Range: (0, +∞)	SSTABLE	CLUSTER	DEFAULT	DYNAMIC_EFFECTIVE	128G	1
zone1	observer	172.17.0.2	2882	ss_cache_max_percentage	INT	30	the maximum percentage of local cache disk space to total data in shared storage mode. Range: (0,100] in integer	SSTABLE	CLUSTER	DEFAULT	DYNAMIC_EFFECTIVE	30	1
zone1	observer	172.17.0.2	2882	datafile_disk_percentage	INT	0	the percentage of disk space used by the data files. Range: [0,99] in integer	SSTABLE	CLUSTER	DEFAULT	DYNAMIC_EFFECTIVE	0	1
zone1	observer	172.17.0.2	2882	datafile_maxsize	CAPACITY	0	the auto extend max size. Range: [0, +∞)	SSTABLE	CLUSTER	DEFAULT	DYNAMIC_EFFECTIVE	0	1
zone1	observer	172.17.0.2	2882	datafile_next	CAPACITY	0	the auto extend step. Range: [0, +∞)	SSTABLE	CLUSTER	DEFAULT	DYNAMIC_EFFECTIVE	0	1
zone1	observer	172.17.0.2	2882	datafile_size	CAPACITY	5G	size of the data file. Range: [0, +∞)	SSTABLE	CLUSTER	DEFAULT	DYNAMIC_EFFECTIVE	0M	0
zone1	observer	172.17.0.2	2882	redundancy_level	STRING	NORMAL	EXTERNAL: use extrernal redundancyNORMAL: tolerate one disk failureHIGH: tolerate two disk failure if disk count is enough	SSTABLE	CLUSTER	DEFAULT	DYNAMIC_EFFECTIVE	NORMAL	1
zone1	observer	172.17.0.2	2882	data_dir	STRING	/root/ob/observer/store	the directory for the data file	SSTABLE	CLUSTER	DEFAULT	READONLY	store	0
zone1	observer	172.17.0.2	2882	schema_history_archive_expire_time	TIME	0	the expire time for schema history archived into __all_xxx_archived_history, 0 means disable GC, otherwise keep at least 30 days and at most 365 days. Default 0. Range: {0} & [30d, 365d]	OBSERVER	TENANT	DEFAULT	DYNAMIC_EFFECTIVE	0	1
zone1	observer	172.17.0.2	2882	ob_vector_search_strategy	STRING	RECALL_FIRST	The strategy of vector index searching. If it is set to RECALL_FIRST, which is default value, the search strategy is deep-search mode.If it is set to LATENCY_FIRST, the search strategy is response-first mode.	OBSERVER	TENANT	DEFAULT	DYNAMIC_EFFECTIVE	RECALL_FIRST	1
zone1	observer	172.17.0.2	2882	_append_update_global_indexes_for_dynamic_partition	STRING	AUTO	specify whether to enable update global indexes for dynamic partition when dropping expired partitions.values: AUTO(follow _ob_enable_truncate_partition_preserve_global_index), ON, OFF	OBSERVER	TENANT	DEFAULT	DYNAMIC_EFFECTIVE	OFF	0
zone1	observer	172.17.0.2	2882	enable_mv_binlog_minimal_mode	BOOL	False	Switch of the minimal mode for materialized view 	TENANT	TENANT	DEFAULT	DYNAMIC_EFFECTIVE	False	1
zone1	observer	172.17.0.2	2882	enable_logonly_replica	BOOL	False	controls whether logonly replica is enabled.Value:  True:turned on  False: turned off	TENANT	TENANT	DEFAULT	DYNAMIC_EFFECTIVE	False	1
zone1	observer	172.17.0.2	2882	enable_ls_leader_balance	BOOL	True	controls whether LS leaders balance is turned on.Value:  True:turned on  False: turned off	TENANT	TENANT	DEFAULT	DYNAMIC_EFFECTIVE	True	1
zone1	observer	172.17.0.2	2882	ob_enable_python_udf	BOOL	False	Enable or disable python udf.	OBSERVER	TENANT	DEFAULT	DYNAMIC_EFFECTIVE	False	1
zone1	observer	172.17.0.2	2882	approx_count_distinct_precision	INT	10	specify the result accuracy of approx_count_distinct	TENANT	TENANT	DEFAULT	DYNAMIC_EFFECTIVE	10	1
zone1	observer	172.17.0.2	2882	mlog_trim_interval	TIME	1d	Control the scheduling interval of MLOG background trimming tasks. Range: [5s, 30d]	TENANT	TENANT	DEFAULT	DYNAMIC_EFFECTIVE	1d	1
zone1	observer	172.17.0.2	2882	enable_mlog_auto_maintenance	BOOL	True	Switch of MLOG automated maintenance	TENANT	TENANT	DEFAULT	DYNAMIC_EFFECTIVE	False	0
zone1	observer	172.17.0.2	2882	_prexec_prepare_with_params	BOOL	True	Control the prexec protocol prepare with or without parameters during the prepare phase.	TENANT	TENANT	DEFAULT	DYNAMIC_EFFECTIVE	False	0
zone1	observer	172.17.0.2	2882	default_micro_block_format_version	INT	1	specify the default micro block format version when create table	TENANT	TENANT	DEFAULT	DYNAMIC_EFFECTIVE	1	1
zone1	observer	172.17.0.2	2882	load_data_diagnosis_log_max_size	CAPACITY	256M	[0,)whenever a write to the diagnosis log file causes its size to exceed the config value, it will be renamed and a new diagnosis log file using is opened, range: [0,)	OBSERVER	TENANT	DEFAULT	DYNAMIC_EFFECTIVE	256M	1
zone1	observer	172.17.0.2	2882	load_data_diagnosis_log_compression	STRING	AUTO	the type of compression for the diagnosis log file, values: AUTO, NONE, ZSTD, GZIP, DEFLATE	OBSERVER	TENANT	DEFAULT	DYNAMIC_EFFECTIVE	AUTO	1
zone1	observer	172.17.0.2	2882	ob_enable_java_udf	BOOL	False	Enable or disable java udf.	OBSERVER	TENANT	DEFAULT	DYNAMIC_EFFECTIVE	False	1
zone1	observer	172.17.0.2	2882	external_table_csv_max_buffer_size	CAPACITY	1G	Maximum buffer size for parsing CSV external table files. Range: [0B, +∞), default: 1G	TENANT	TENANT	DEFAULT	DYNAMIC_EFFECTIVE	1G	1
zone1	observer	172.17.0.2	2882	external_table_io_range_size	CAPACITY	8M	deternimistic the maximum size in bytes of a combined range; if combining two consecutive ranges would produce a range of a size greater than this, they are not combined	TENANT	TENANT	DEFAULT	DYNAMIC_EFFECTIVE	8M	1
zone1	observer	172.17.0.2	2882	external_table_io_hole_size	CAPACITY	1M	deternimistic the maximum distance in bytes between two consecutive ranges; beyond this value, ranges are not combined	TENANT	TENANT	DEFAULT	DYNAMIC_EFFECTIVE	1M	1
zone1	observer	172.17.0.2	2882	ob_deterministic_udf_cache_max_size	CAPACITY	16M	deternimistic cache can use max size memory(in bytes). if it's zero, disable cache	TENANT	TENANT	DEFAULT	DYNAMIC_EFFECTIVE	16M	1
zone1	observer	172.17.0.2	2882	ob_result_cache_evict_percentage	INT	90	result cache hold memory over xx%(defalut 90) of total memory, try to evict cache obj.	OBSERVER	TENANT	DEFAULT	DYNAMIC_EFFECTIVE	90	1
zone1	observer	172.17.0.2	2882	result_cache_max_result	INT	5	result_cache_max_result specifies the percentage of result_cache_max_size that any single result can use.	OBSERVER	TENANT	DEFAULT	DYNAMIC_EFFECTIVE	5	1
zone1	observer	172.17.0.2	2882	result_cache_max_size	CAPACITY	64M	result cache can use max size memory(in bytes) of library cache. if it's zero, disable result cache	TENANT	TENANT	DEFAULT	DYNAMIC_EFFECTIVE	64M	1
zone1	observer	172.17.0.2	2882	zone_deploy_mode	STRING	homo	control the zone deploy mode. Can be 'homo' or 'hetero'. homo: all zones of tenant resource pools must have the same unit count. hetero: the unit count in each zone of tenant resource pools can be different.	OBSERVER	TENANT	DEFAULT	DYNAMIC_EFFECTIVE	homo	1
zone1	observer	172.17.0.2	2882	enable_clog_encryption	BOOL	False	Enable or disable clog encryption.	TENANT	TENANT	DEFAULT	DYNAMIC_EFFECTIVE	False	1
zone1	observer	172.17.0.2	2882	default_table_merge_engine	STRING	PARTIAL_UPDATE	Specify the default merge_engine when creating table: partial_update, delete_insert.	TENANT	TENANT	DEFAULT	DYNAMIC_EFFECTIVE	PARTIAL_UPDATE	1
zone1	observer	172.17.0.2	2882	enable_pl_rich_error_msg	BOOL	False	specifies whether add ip:port, time and trace id to PLSQL sqlerrm.	TENANT	TENANT	DEFAULT	DYNAMIC_EFFECTIVE	False	1
zone1	observer	172.17.0.2	2882	default_table_organization	STRING	INDEX	The default_organization configuration option allows you to set the default table organization mode to either HEAP (unordered data storage) or INDEX (the data rows are held in an index defined on the primary key for the table) when creating new tables.	TENANT	TENANT	DEFAULT	DYNAMIC_EFFECTIVE	INDEX	1
zone1	observer	172.17.0.2	2882	enable_adaptive_plan_cache	BOOL	False	enable/disable adaptive plan cache	TENANT	TENANT	DEFAULT	DYNAMIC_EFFECTIVE	False	1
zone1	observer	172.17.0.2	2882	px_node_policy	STRING	DATA	Determining the candidate pool for PX calculation nodes."DATA": All data nodes involved in the current SQL."ZONE": All nodes within the zones involved in the current SQL that belong to the tenant."CLUSTER": All nodes involved by the current tenant.	OBSERVER	TENANT	DEFAULT	DYNAMIC_EFFECTIVE	DATA	1
zone1	observer	172.17.0.2	2882	package_state_sync_max_size	INT	8192	the max sync size of single package state that can sync package var value. If over it, package state will not sync package var value. Range: [0, 16777216] in integer	OBSERVER	TENANT	DEFAULT	DYNAMIC_EFFECTIVE	8192	1
zone1	observer	172.17.0.2	2882	query_memory_limit_percentage	INT	50	the percentage of tenant memory that can be used by a single SQL. The default value is 50. Range: [0,100]	OBSERVER	TENANT	DEFAULT	DYNAMIC_EFFECTIVE	50	1
zone1	observer	172.17.0.2	2882	ob_encoding_granularity	INT	65536	Maximum rows for encoding in one micro block. Range:[8192,1048576]	TENANT	TENANT	DEFAULT	DYNAMIC_EFFECTIVE	65536	1
zone1	observer	172.17.0.2	2882	attach_shared_sstable_thread_score	INT	0	the current work thread score of attach shared sstable to local storage Range: [0,100] in integer. Especially, 0 means default value	OBSERVER	TENANT	DEFAULT	DYNAMIC_EFFECTIVE	0	1
zone1	observer	172.17.0.2	2882	inc_sstable_upload_thread_score	INT	0	the current work thread score of upload incremental sstable to shared storage Range: [0,100] in integer. Especially, 0 means default value	OBSERVER	TENANT	DEFAULT	DYNAMIC_EFFECTIVE	0	1
zone1	observer	172.17.0.2	2882	_system_trig_enabled	BOOL	False	Enable or disable system trigger feature.	TENANT	TENANT	DEFAULT	DYNAMIC_EFFECTIVE	True	0
zone1	observer	172.17.0.2	2882	enable_ps_parameterize	BOOL	False	Used to control enable or disable parameterization in PS statement parsing	TENANT	TENANT	DEFAULT	DYNAMIC_EFFECTIVE	True	0
zone1	observer	172.17.0.2	2882	load_vector_index_on_follower	BOOL	True	Specifies whether the follower automatically loads the memory vector index.	TENANT	TENANT	DEFAULT	DYNAMIC_EFFECTIVE	True	1
zone1	observer	172.17.0.2	2882	vector_index_memory_saving_mode	BOOL	True	Specifies whether to enable the vector index memory saving mode. This can reduce the memory used by the partition table vector index rebuild.	TENANT	TENANT	DEFAULT	DYNAMIC_EFFECTIVE	True	1
zone1	observer	172.17.0.2	2882	ob_vector_memory_limit_percentage	INT	0	Used to control the upper limit percentage of memory resources that the vector_index module can use. Range:[0, 100).The system will adjust automatically if ob_vector_memory_limit_percentage set to 0(by default).	TENANT	TENANT	DEFAULT	DYNAMIC_EFFECTIVE	0	1
zone1	observer	172.17.0.2	2882	kv_group_commit_rw_mode	STRING	ALL	Used to specify the read/write operation types when group commit is enable. Values: 'ALL' means enable all operations, 'READ' mean only enable read operation in group commit, 'WRITE'  means only write operations in group commit.	TENANT	TENANT	DEFAULT	DYNAMIC_EFFECTIVE	ALL	1
zone1	observer	172.17.0.2	2882	kv_group_commit_batch_size	INT	10	Used to specify the batch size of each group commit batch in OBKV. Values: 1 means sinlge operaion in each batch, equally to disable group commit. When batch size is greater than 1, it means group commit is enable and used as its batch size. 	TENANT	TENANT	DEFAULT	DYNAMIC_EFFECTIVE	10	1
zone1	observer	172.17.0.2	2882	_enable_ddl_worker_isolation	BOOL	True	a switch controling ddl thread isolation	ROOT_SERVICE	TENANT	DEFAULT	DYNAMIC_EFFECTIVE	False	0
zone1	observer	172.17.0.2	2882	direct_load_allow_fallback	BOOL	True	Control whether an error is reported when direct load of the derivative operation scenario is not supported.	TENANT	TENANT	DEFAULT	DYNAMIC_EFFECTIVE	True	1
zone1	observer	172.17.0.2	2882	default_load_mode	STRING	DISABLED	Specifies default load data path."DISABLED" represent load data not in direct load path (default value)."FULL_DIRECT_WRITE" represent load data in full direct load path with insert semantics."INC_DIRECT_WRITE" represent load data in inc direct load path with insert semantics."INC_REPLACE_DIRECT_WRITE" represent load data in inc direct load path with replace semantics.	TENANT	TENANT	DEFAULT	DYNAMIC_EFFECTIVE	DISABLED	1
zone1	observer	172.17.0.2	2882	enable_lock_priority	BOOL	False	specifies whether to enable lock priority, which, when activated, gives certain DDL operations the highest table lock precedence.	TRANS	TENANT	DEFAULT	DYNAMIC_EFFECTIVE	False	1
zone1	observer	172.17.0.2	2882	sql_plan_management_mode	STRING	Disable	Specifies how spm work."Disable" represent disable spm (default value)."OnlineEvolve" represent evolve plan online.	TENANT	TENANT	DEFAULT	DYNAMIC_EFFECTIVE	Disable	1
zone1	observer	172.17.0.2	2882	lob_enable_block_cache_threshold	CAPACITY	256K	For outrow-stored LOBs, if the length is less than or equal to that threshold, they can be admitted into the block cache to speed up the next query.	TENANT	TENANT	DEFAULT	DYNAMIC_EFFECTIVE	256K	1
zone1	observer	172.17.0.2	2882	choose_migration_source_policy	STRING	region	the policy of choose source in migration and add replica. 'idc' means firstly choose follower replica of the same idc as source, 'region' means firstly choose follower replica of the same region as source	TENANT	TENANT	DEFAULT	DYNAMIC_EFFECTIVE	region	1
zone1	observer	172.17.0.2	2882	json_document_max_depth	INT	100	maximum nesting depth allowed in a JSON document	TENANT	TENANT	DEFAULT	DYNAMIC_EFFECTIVE	100	1
zone1	observer	172.17.0.2	2882	max_partition_num	INT	8192	set max partition num in mysql mode	TENANT	TENANT	DEFAULT	DYNAMIC_EFFECTIVE	8192	1
zone1	observer	172.17.0.2	2882	optimizer_index_cost_adj	INT	0	adjust costing of index scan	TENANT	TENANT	DEFAULT	DYNAMIC_EFFECTIVE	0	1
zone1	observer	172.17.0.2	2882	kv_hbase_client_scanner_timeout_period	INT	60000	OBKV Hbase client scanner query timeout, which unit is milliseconds. Range: (0, +∞) in integer. Especially, 60000 means default value	OBSERVER	TENANT	DEFAULT	DYNAMIC_EFFECTIVE	60000	1
zone1	observer	172.17.0.2	2882	shared_log_retention	TIME	1d	Retention time of log files on shared storage	TRANS	TENANT	DEFAULT	DYNAMIC_EFFECTIVE	1d	1
zone1	observer	172.17.0.2	2882	ttl_thread_score	INT	0	the current work thread score of ttl thread. Range: [0,100] in integer. Especially, 0 means default value	OBSERVER	TENANT	DEFAULT	DYNAMIC_EFFECTIVE	0	1
zone1	observer	172.17.0.2	2882	enable_hbase_rowkey_ttl	BOOL	False	specifies whether rowkey ttl task is enabled for hbase	ROOT_SERVICE	TENANT	DEFAULT	DYNAMIC_EFFECTIVE	False	1
zone1	observer	172.17.0.2	2882	enable_kv_ttl	BOOL	False	specifies whether ttl task is enbled	ROOT_SERVICE	TENANT	DEFAULT	DYNAMIC_EFFECTIVE	False	1
